FileName,L1,L2,L3,L4,L5,L6,D1,D2,D3,D4,D5,D6,DA1,DA2,DA3,DA4,DA5,DA6,zfs,E/D
638,C1=C(C(=O)NC(=O)N1)C(=O)O,O,O,O,O,X,2,1,1,1,1,0,O,O,O,O,O,N,117.332353,0.108949
639,C1=C(C(=O)NC(=O)N1)C(=O)O,NCCN,NCCN,X,X,X,2,2,2,0,0,0,O,N,N,N,N,N,90.103364,0.096698
640,c1ccncc1,OCc1ccccc1O,c1ccncc1,OCc1ccccc1O,X,X,1,2,1,2,0,0,N,O,O,N,O,O,-0.018342,0.290171
641,c1ccc(NNc2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,c1ccc(NNc2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,64.44567339,0.026411532
642,OC(O)Cc1c[nH]cn1,OC(O)Cc1c[nH]cn1,O,O,X,X,2,2,1,1,0,0,O,O,O,O,N,N,80.181877,0.264242
643,c1ccc(-c2nc(-c3ccccn3)c(-c3ccccn3)nc2-c2ccccn2)nc1,c1ccc(-c2nc(-c3ccccn3)c(-c3ccccn3)nc2-c2ccccn2)nc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,32.2164164,0.11382955
644,Cc1cccc(-c2cc(-c3ccccc3)cc(-c3cccc(C)n3)n2)n1,Cc1cccc(-c2cc(-c3ccccc3)cc(-c3cccc(C)n3)n2)n1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,114.615599,0.159328
644,Cc1cccc(-c2cc(-c3ccccc3)cc(-c3cccc(C)n3)n2)n1,Cc1cccc(-c2cc(-c3ccccc3)cc(-c3cccc(C)n3)n2)n1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,114.615599,0.159328
644,Cc1cccc(-c2cc(-c3ccccc3)cc(-c3cccc(C)n3)n2)n1,Cc1cccc(-c2cc(-c3ccccc3)cc(-c3cccc(C)n3)n2)n1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,114.615599,0.159328
644,Cc1cccc(-c2cc(-c3ccccc3)cc(-c3cccc(C)n3)n2)n1,Cc1cccc(-c2cc(-c3ccccc3)cc(-c3cccc(C)n3)n2)n1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,114.615599,0.159328
645,O[PH](O)(O)O,NCCN,NCCN,X,X,X,2,2,2,0,0,0,O,O,N,N,N,N,87.041237,0.032037
646,ON(O)O,c1ccc(-c2cn(-c3ccccn3)nn2)nc1,ON(O)O,c1ccc(-c2cn(-c3ccccn3)nn2)nc1,X,X,1,2,1,2,0,0,O,N,N,O,N,N,37.24001,0.228277
646,ON(O)O,c1ccc(-c2cn(-c3ccccn3)nn2)nc1,ON(O)O,c1ccc(-c2cn(-c3ccccn3)nn2)nc1,X,X,1,2,1,2,0,0,O,N,N,O,N,N,37.24001,0.228277
646,ON(O)O,c1ccc(-c2cn(-c3ccccn3)nn2)nc1,ON(O)O,c1ccc(-c2cn(-c3ccccn3)nn2)nc1,X,X,1,2,1,2,0,0,O,N,N,O,N,N,37.24001,0.228277
646,ON(O)O,c1ccc(-c2cn(-c3ccccn3)nn2)nc1,ON(O)O,c1ccc(-c2cn(-c3ccccn3)nn2)nc1,X,X,1,2,1,2,0,0,O,N,N,O,N,N,37.24001,0.228277
647,Cc1nn(-c2cccc(-n3nc(C)c(C)c3C)n2)c(C)c1C,ON(O)O,O,O,X,X,3,1,1,1,0,0,N,N,N,O,O,O,87.181994,0.192828
648,Cc1[nH]ncc1C(O)O,O,CN(C)CO,Cc1[nH]ncc1C(O)O,O,CN(C)CO,1,1,1,1,1,1,O,O,N,O,O,N,72.242316,0.030544
649,CC(NO)C(O)c1ccccc1,NCCN,NCCN,X,X,X,2,2,2,0,0,0,N,O,N,N,N,N,75.93216,0.249965
650,NC(N)O,NC(N)O,NC(N)O,NC(N)O,NC(N)O,O,1,1,1,1,1,1,O,O,O,O,O,O,131.112264,0.109922
652,c1cc(-c2cc(-c3cnccn3)nc(-c3cnccn3)c2)ccn1,c1cc(-c2cc(-c3cnccn3)nc(-c3cnccn3)c2)ccn1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,126.89458,0.116853
652,c1cc(-c2cc(-c3cnccn3)nc(-c3cnccn3)c2)ccn1,c1cc(-c2cc(-c3cnccn3)nc(-c3cnccn3)c2)ccn1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,126.89458,0.116853
652,c1cc(-c2cc(-c3cnccn3)nc(-c3cnccn3)c2)ccn1,c1cc(-c2cc(-c3cnccn3)nc(-c3cnccn3)c2)ccn1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,126.89458,0.116853
652,c1cc(-c2cc(-c3cnccn3)nc(-c3cnccn3)c2)ccn1,c1cc(-c2cc(-c3cnccn3)nc(-c3cnccn3)c2)ccn1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,126.89458,0.116853
653,Oc1ccccc1C(O)c1ccccc1,Oc1ccccc1C(O)c1ccccc1,c1ccc(-c2ccccn2)nc1,X,X,X,2,2,2,0,0,0,O,O,O,O,N,N,-49.726934,0.276677
654,Oc1ccccc1C(O)c1ccccc1,Oc1ccccc1C(O)c1ccccc1,c1cnc2c(c1)ccc1cccnc12,X,X,X,2,2,2,0,0,0,O,O,O,O,N,N,-63.447932,0.190918
655,OC(O)c1cccc(-c2cc(C(O)O)n[nH]2)c1,O,OC(O)c1cccc(-c2cc(C(O)O)n[nH]2)c1,O,X,X,2,1,2,1,0,0,O,O,N,O,O,N,-2.992627,0.006091
655,OC(O)c1cccc(-c2cc(C(O)O)n[nH]2)c1,O,OC(O)c1cccc(-c2cc(C(O)O)n[nH]2)c1,O,X,X,2,1,2,1,0,0,O,O,N,O,O,N,-2.992627,0.006091
655,OC(O)c1cccc(-c2cc(C(O)O)n[nH]2)c1,O,OC(O)c1cccc(-c2cc(C(O)O)n[nH]2)c1,O,X,X,2,1,2,1,0,0,O,O,N,O,O,N,-2.992627,0.006091
655,OC(O)c1cccc(-c2cc(C(O)O)n[nH]2)c1,O,OC(O)c1cccc(-c2cc(C(O)O)n[nH]2)c1,O,X,X,2,1,2,1,0,0,O,O,N,O,O,N,-2.992627,0.006091
656,CSC(S)NNc1c(O)[nH]c2ccccc12,CSC(S)NNc1c(O)[nH]c2ccccc12,X,X,X,X,3,3,0,0,0,0,N,N,O,O,S,S,-7.235772865,0.183804667
657,CCCC(CCC)C(O)O,CCCC(CCC)C(O)O,Nc1ccccn1,Nc1ccccn1,X,X,2,2,1,1,0,0,N,N,O,O,O,O,-29.862538,0.229868
658,CO,CO,NCS,NCS,c1cc(CCc2ccncn2)cc(CCc2ccncn2)c1,c1cc(CCc2ccncn2)cc(CCc2ccncn2)c1,1,1,1,1,1,1,O,O,N,N,N,N,82.242674,0.297194
659,CCN(Cc1ccccc1O)Cc1ccccc1S,CCN(Cc1ccccc1O)Cc1ccccc1S,X,X,X,X,3,3,0,0,0,0,S,S,O,O,N,N,-70.104868,0.151919
660,OC(O)c1nc(CCc2nc(C(O)O)c(C(O)O)[nH]2)[nH]c1C(O)O,O,O,X,X,X,4,1,1,0,0,0,N,N,O,O,O,O,-74.308385,0.328145
661,CCOC(S)S,CCOC(S)S,c1cnc2c(c1)ccc1cccnc12,X,X,X,2,2,2,0,0,0,S,S,S,S,N,N,-71.005674,0.009157
662,Cl,Oc1c(O)c2cccnc2c2ncccc12,Oc1c(O)c2cccnc2c2ncccc12,O,X,X,1,2,2,1,0,0,Cl,N,N,N,N,O,77.60162306,0.1656909
663,CC(O)CC(C)O,O,c1ccc2[nH]cnc2c1,CC(O)CC(C)O,X,X,2,1,1,2,0,0,O,O,O,N,O,O,107.04549,0.06113
664,c1ccncc1,c1ccncc1,c1ccncc1,c1ccncc1,P(S)(OC(C)(C))(OC(C)(C))(O),P(S)(OC(C)(C))(OC(C)(C))(O),1,1,1,1,1,1,N,N,O,N,N,O,71.37439012,0.152914923
665,CC(O)CC(C)O,CC(O)CC(C)O,OC(Nc1cccc2cccnc12)c1ccccc1,X,X,X,2,2,2,0,0,0,O,O,O,O,N,N,49.988257,0.09966
666,O,CC(c1ccccn1)(c1ccccn1)c1cccc(C(C)(c2ccccn2)c2ccccn2)n1,X,X,X,X,1,5,0,0,0,0,O,N,N,N,N,N,-74.088043,0.283948
667,Fc1cc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc(F)c1F,Fc1cc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc(F)c1F,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,62.32187667,0.09097049
668,c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,73.30514103,0.058382815
669,COc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1C(F)(F)F,COc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1C(F)(F)F,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,-37.804083,0.085945
670,FC(F)(F)c1cccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)c1,FC(F)(F)c1cccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)c1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,113.368121,0.007191
671,COc1cc(OC)cc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)c1,COc1cc(OC)cc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)c1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,150.471558,0.011108
672,Fc1cc(F)cc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)c1,Fc1cc(F)cc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)c1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,112.370783,0.148196
673,c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,37.72040707,0.098568177
674,Fc1cccc(F)c1-c1cc(-c2ccccn2)nc(-c2ccccn2)c1,Fc1cccc(F)c1-c1cc(-c2ccccn2)nc(-c2ccccn2)c1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,121.016722,0.072306
675,COc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,COc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,136.092469,0.005429
676,COc1ccccc1-c1cc(-c2ccccn2)nc(-c2ccccn2)c1,COc1ccccc1-c1cc(-c2ccccn2)nc(-c2ccccn2)c1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,73.274344,0.152874
677,S(CCn3cnc4c3cccc4CC)(CCn3cnc4c3cccc4CC),S(CCn3cnc4c3cccc4CC)(CCn3cnc4c3cccc4CC),X,X,X,X,3,3,0,0,0,0,S,N,N,S,N,N,53.924543,0.024148
678,OC(O)c1cc(N(O)O)cc(N(O)O)c1,c1ccncc1,c1ccncc1,O,OC(O)c1cc(N(O)O)cc(N(O)O)c1,O,1,1,1,1,1,1,O,N,N,O,O,O,116.546067,0.196993
679,OC(CC(O)C(F)(F)F)C(F)(F)F,OC(CC(O)C(F)(F)F)C(F)(F)F,CC1(C)N=C(C(N)O)N(O)C1(C)C,X,X,X,2,2,2,0,0,0,O,O,O,O,N,O,-16.27341025,0.1889781
680,CC(C)NNC(O)OCc1ccccc1,NCS,CC(C)NNC(O)OCc1ccccc1,NCS,X,X,2,1,2,1,0,0,N,O,N,N,O,N,-68.792571,0.27169
681,CCC(CC)NNC(O)OCc1ccccc1,NCS,CCC(CC)NNC(O)OCc1ccccc1,NCS,X,X,2,1,2,1,0,0,O,N,N,O,N,N,-74.829137,0.255576
681,CCC(CC)NNC(O)OCc1ccccc1,NCS,CCC(CC)NNC(O)OCc1ccccc1,NCS,X,X,2,1,2,1,0,0,O,N,N,O,N,N,-74.829137,0.255576
681,CCC(CC)NNC(O)OCc1ccccc1,NCS,CCC(CC)NNC(O)OCc1ccccc1,NCS,X,X,2,1,2,1,0,0,O,N,N,O,N,N,-74.829137,0.255576
681,CCC(CC)NNC(O)OCc1ccccc1,NCS,CCC(CC)NNC(O)OCc1ccccc1,NCS,X,X,2,1,2,1,0,0,O,N,N,O,N,N,-74.829137,0.255576
682,CC(O)CC(O)C(F)(F)F,CN(C)CCN(C)C,CC(O)CC(O)C(F)(F)F,X,X,X,2,2,2,0,0,0,O,O,N,N,O,O,113.352316,0.073351
683,OC(O)c1cc2ccccc2cn1,CO,OC(O)c1cc2ccccc2cn1,CO,X,X,2,1,2,1,0,0,O,O,N,O,O,N,-75.00101,0.326623
684,CC(C)(C)c1cc(CN(CCO)CCN(CCO)Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,X,X,X,X,X,6,0,0,0,0,0,O,O,O,O,N,N,38.871071,0.318739
685,c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,CC(O)O,X,X,X,2,2,2,0,0,0,N,N,N,N,O,O,51.970964,0.234533
686,NCS,O,Cc1cccnc1,NCS,O,Cc1cccnc1,1,1,1,1,1,1,N,O,N,N,O,N,96.887785,0.105618
687,NCS,Cc1cccnc1,Cc1cccnc1,NCS,Cc1cccnc1,Cc1cccnc1,1,1,1,1,1,1,N,N,N,N,N,N,79.24748412,0.175929192
687,NCS,Cc1cccnc1,Cc1cccnc1,NCS,Cc1cccnc1,Cc1cccnc1,1,1,1,1,1,1,N,N,N,N,N,N,79.24748412,0.175929192
687,NCS,Cc1cccnc1,Cc1cccnc1,NCS,Cc1cccnc1,Cc1cccnc1,1,1,1,1,1,1,N,N,N,N,N,N,79.24748412,0.175929192
687,NCS,Cc1cccnc1,Cc1cccnc1,NCS,Cc1cccnc1,Cc1cccnc1,1,1,1,1,1,1,N,N,N,N,N,N,79.24748412,0.175929192
688,Nc1ccc(C(O)O)cc1,O,c1ccncc1,Nc1ccc(C(O)O)cc1,O,c1ccncc1,1,1,1,1,1,1,O,O,N,O,O,N,94.197422,0.284875
689,OC(O)c1cccc(-c2cccc(C(O)O)n2)n1,O,O,X,X,X,4,1,1,0,0,0,N,N,O,O,O,O,-120.625722,0.119441
690,O,O,c1cc(Cn2cccn2)nc(Cn2cccn2)c1,O,X,X,1,1,3,1,0,0,O,O,N,N,N,O,74.50287,0.320284
691,CO,CNC(O)C(C)N(C)CCN(C)C(C)C(O)NC,CO,X,X,X,1,4,1,0,0,0,O,O,N,O,N,O,65.857443,0.195086
692,OC(O)c1ccccc1N(O)O,NC(O)c1cccnc1,O,OC(O)c1ccccc1N(O)O,NC(O)c1cccnc1,O,1,1,1,1,1,1,N,O,O,N,O,O,96.800327,0.161881
693,CC(O)CC(C)O,C1CN2CCC1CC2,C1CN2CCC1CC2,CC(O)CC(C)O,X,X,2,1,1,2,0,0,O,N,O,N,O,O,124.299911,0.111042
694,NC(N)O,NC(N)O,NC(N)O,NC(N)O,O,O,1,1,1,1,1,1,O,O,O,O,O,O,103.900083,0.139523
695,Cc1ncc(N(O)O)n1CCO,Cc1ncc(N(O)O)n1CCO,OC(O)c1ccccc1,OC(O)c1ccccc1,O,O,1,1,1,1,1,1,O,O,N,O,O,N,94.634196,0.22727
696,c1c[nH]c(-c2ncc[nH]2)n1,OC(O)c1ccc(-c2ccc(C(O)O)cc2C(O)O)cc1,c1c[nH]c(-c2ncc[nH]2)n1,OC(O)c1ccc(-c2ccc(C(O)O)cc2C(O)O)cc1,X,X,2,1,2,1,0,0,N,N,O,N,N,O,51.006011,0.130785
697,OC(O)c1cc(C(O)O)nc(C(O)O)c1,OC(O)c1cc(C(O)O)nc(C(O)O)c1,X,X,X,X,3,3,0,0,0,0,N,O,O,N,O,O,104.539468,0.14272
698,CC(NO)C(C)NO,CC(NO)C(C)NO,c1ccncc1,CCCN,X,X,2,2,1,1,0,0,N,N,N,N,N,C,2.551617965,0.134203063
700,C1(C)=C(C)NOB(F)ONC(C)=C(C)NOB(F)ON1,CO,CO,X,X,X,4,1,1,0,0,0,N,N,O,N,N,O,38.260978,0.103384
701,c1ccncc1,CC(O)O,O,c1ccncc1,CC(O)O,O,1,1,1,1,1,1,N,O,O,N,O,O,123.780694,0.213954
702,CC(C)N(C(C)C)C(O)c1ccccn1,Cl,CC(C)N(C(C)C)C(O)c1ccccn1,Cl,X,X,2,1,2,1,0,0,N,O,Cl,N,O,Cl,44.657766,0.226545
703,C[SH](C)O,C[SH](C)O,C[SH](C)O,C[SH](C)O,C[SH](C)O,C[SH](C)O,1,1,1,1,1,1,O,O,O,O,O,O,63.855594,0.078823
704,CN(C)CO,CN(C)CO,CN(C)CO,CN(C)CO,CN(C)CO,CN(C)CO,1,1,1,1,1,1,O,O,O,O,O,O,114.634448,0.216642
705,NCCNCCNCCNCCN,O[SH](O)O,X,X,X,X,5,1,0,0,0,0,N,N,N,N,N,S,-0.038945,0.139918
706,Br,CCOC(O)c1cn[nH]c1N,CCOC(O)c1cn[nH]c1N,Br,CCOC(O)c1cn[nH]c1N,CCOC(O)c1cn[nH]c1N,1,1,1,1,1,1,Br,N,N,Br,N,N,82.839851,0.094724
707,NCS,NC(c1ccccc1)c1ccccn1,NCS,NC(c1ccccc1)c1ccccn1,X,X,1,2,1,2,0,0,N,N,N,N,N,N,42.719298,0.224141
708,NCS,NC(c1ccccc1)c1ccccn1,NCS,NC(c1ccccc1)c1ccccn1,X,X,1,2,1,2,0,0,N,N,N,N,N,N,42.719296,0.224141
709,c1ccc(NNNc2ccccc2)cc1,c1ccncc1,c1ccc(NNNc2ccccc2)cc1,c1ccncc1,X,X,2,1,2,1,0,0,N,N,N,N,N,N,80.369017,0.22227
710,Cl,S,CC(C)(C)CNCC(C)(C)C,CC(C)(C)CNCC(C)(C)C,Cl,S,1,1,1,1,1,1,Cl,S,N,Cl,S,N,25.17876,0.198437
711,Cl,Cc1cncc(C)n1,ONCCNO,ONCCNO,X,X,1,1,2,2,0,0,Cl,N,N,N,N,N,17.40435675,0.108275875
712,c1cnc2c(c1)ccc1cccnc12,OC(O)CC(O)O,O,O,X,X,2,2,1,1,0,0,N,N,O,O,O,O,100.667105,0.110309
713,Cc1ccc(S(O)(O)Nc2cccc3ocnc23)cc1,CC(O)CC(C)O,Cc1ccc(S(O)(O)Nc2cccc3ocnc23)cc1,CC(O)CC(C)O,X,X,1,2,1,2,0,0,O,O,N,O,O,N,80.144001,0.093139
714,COc1ccc(CNC(CN)C(CN)NCc2ccccn2)cc1,COc1ccc(CNC(CN)C(CN)NCc2ccccn2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,-69.408846,0.222679
715,Cc1cc(C)c(CNC(CN)C(CN)NCc2ccccn2)c(C)c1,Cc1cc(C)c(CNC(CN)C(CN)NCc2ccccn2)c(C)c1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,-4.471603463,0.16253137
716,CC(CN)(CN)c1cccc(C(C)(CN)CN)n1,C,X,X,X,X,5,1,0,0,0,0,N,N,N,C,N,N,-48.664932,0.318404
719,c1ccncc1,ON(O)O,O,c1ccncc1,ON(O)O,O,1,1,1,1,1,1,N,O,O,N,O,O,83.263511,0.289131
721,Cl,O,ON(O)C12CN3CN(CN(C3)C1)C2,Cl,O,ON(O)C12CN3CN(CN(C3)C1)C2,1,1,1,1,1,1,Cl,O,N,Cl,O,N,120.610094,0.092654
722,O,O,c1cc(CCc2ccncc2)ccn1,O,O,c1cc(CCc2ccncc2)ccn1,1,1,1,1,1,1,O,O,N,O,O,N,64.55334236,0.151777265
723,Cc1c(Cl)cccc1Nc1ccccc1C(O)O,Cc1c(Cl)cccc1Nc1ccccc1C(O)O,Cc1ccc2ccc3ccc(C)nc3c2n1,X,X,X,2,2,2,0,0,0,O,O,O,O,N,N,-106.747148,0.211229
724,Cl,Cc1ccc(N)cc1,ONC(c1ccccc1)C(NO)c1ccccc1,ONC(c1ccccc1)C(NO)c1ccccc1,X,X,1,1,2,2,0,0,Cl,N,N,N,N,N,7.102255063,0.146756462
725,Cl,Cl,c1cnc2c(OCCCOc3cccc4cccnc34)cccc2c1,X,X,X,1,1,4,0,0,0,Cl,Cl,O,N,O,N,46.594561,0.305758
726,CC(NO)C(C)NO,CC(NO)C(C)NO,Cn1ccnc1,CC,X,X,2,2,1,1,0,0,N,N,N,N,N,C,15.61563456,0.16717742
727,CC(NO)C(C)NO,CC(NO)C(C)NO,CCN,Cn1ccnc1,X,X,2,2,1,1,0,0,N,N,N,N,N,C,10.79486909,0.135161703
728,Cl,CC(NO)C(C)NO,Cn1ccnc1,CC(NO)C(C)NO,X,X,1,2,1,2,0,0,Cl,N,N,N,N,N,2.486798977,0.096043233
729,COC(O)Cn1cc(-c2ccccn2)nn1,COC(O)Cn1cc(-c2ccccn2)nn1,O,O,X,X,2,2,1,1,0,0,N,N,N,O,N,O,15.56635189,0.16780921
730,OCCn1cc(-c2ccccn2)nn1,CO,OCCn1cc(-c2ccccn2)nn1,CO,X,X,2,1,2,1,0,0,O,N,N,O,N,N,32.257585,0.052524
731,NCCNCCN,NCCNCCN,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,74.710706,0.208226
732,CC(O)CC(O)OC1CCCCC1,c1ccncc1,c1ccncc1,CC(O)CC(O)OC1CCCCC1,X,X,2,1,1,2,0,0,O,O,N,N,O,O,-24.764286,0.277013
733,OC(O)c1ccc(-n2cnnc2)cc1,O,O,O,OC(O)c1ccc(-n2cnnc2)cc1,O,1,1,1,1,1,1,N,O,O,O,N,O,150.990409,0.026691
734,Cl,NCS,c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,X,X,1,1,2,2,0,0,Cl,N,N,N,N,N,68.749104,0.117719
735,OCCc1ccccn1,OC(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,OCCc1ccccn1,OC(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,X,X,2,1,2,1,0,0,N,O,O,N,O,O,101.496202,0.258975
736,Cl,P(CC)(CC)CCP(CC)CC,P(CC)(CC)CCP(CC)CC,c1ccncc1,CC(C)(C)c1ccccc1,X,1,1,1,1,2,0,Cl,P,P,N,C,C,21.6295899,0.195322675
737,NC(S)NN(CC(O)O)CC(O)O,c1cnc2c(c1)ccc1cccnc12,X,X,X,X,4,2,0,0,0,0,S,O,O,N,N,N,15.29258343,0.16140817
739,O,O,OC(O)COc1cccc(OCC(O)O)c1,O,O,OC(O)COc1cccc(OCC(O)O)c1,1,1,1,1,1,1,O,O,O,O,O,O,92.276308,0.309354
740,NSC(C)(C)CC(O)(O)N,NCCN,NCCN,X,X,X,2,2,2,0,0,0,N,N,N,N,N,N,119.569767,0.095637
742,c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,51.61454638,0.075154192
743,OS(O)(O)O,O,O,O,c1cnc2c(c1)ccc1cccnc12,X,1,1,1,1,2,0,O,O,O,O,N,N,41.27802527,0.116418945
745,CC(C)(C)c1cc(Cn2c(O)c(NNC(N)S)c3ccccc32)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(Cn2c(O)c(NNC(N)S)c3ccccc32)cc(C(C)(C)C)c1O,X,X,X,X,3,3,0,0,0,0,N,N,O,O,S,S,62.994632,0.218692
747,OS(O)(O)O,c1ccc(-c2nc(-c3ccccn3)nc(-c3ccccn3)n2)nc1,O,O,X,X,1,3,1,1,0,0,N,N,N,O,O,O,88.417978,0.144366
748,Cc1cc(C)n(CN(Cn2nc(C)cc2C)c2ccccc2)n1,ON(O)O,ON(O)O,X,X,X,3,2,1,0,0,0,N,N,N,O,O,O,-14.193003,0.159998
749,Cc1cc(C)nc(NS(O)(O)c2ccc(N)cc2)n1,c1ccncc1,Cc1cc(C)nc(NS(O)(O)c2ccc(N)cc2)n1,c1ccncc1,X,X,2,1,2,1,0,0,N,N,N,N,N,N,-0.003344,0.322365
750,OC(=O)c1ccc(cc1)CNCCc2ccc(cc2)C(=O)O,O,O,O,O,O,1,1,1,1,1,1,O,O,O,O,O,O,114.932097,0.276538
751,Cl,Cl,CN(Cc1ccccn1)Cc1cccc(-c2ccccn2)n1,X,X,X,1,1,4,0,0,0,Cl,Cl,N,N,N,N,-42.945648,0.277681
753,O[SH](C(F)(F)(F))(O)O,CC(c1ccccn1)(c1cccc(-c2ccccn2)n1)c1cccc(-c2ccccn2)n1,X,X,X,X,1,5,0,0,0,0,O,N,N,N,N,N,-59.313526,0.114656
754,O,OC(O)Cn1nnc(-c2ccccn2)n1,O,OC(O)Cn1nnc(-c2ccccn2)n1,X,X,1,2,1,2,0,0,O,N,N,O,N,N,19.22121725,0.166743738
756,c1cncnc1-c2nc(c3ccc(O)cc3)nn2[H],c1cncnc1-c2nc(c3ccc(O)cc3)nn2[H],O,O,X,X,2,2,1,1,0,0,N,N,O,N,N,O,8.25526451,0.170019715
757,c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,OC(O)O,X,X,X,2,2,2,0,0,0,N,N,N,N,O,O,103.329963,0.229347
758,c1cc(-c2nc3ccccc3[nH]2)nc(-c2nc3ccccc3[nH]2)c1,c1cc(-c2nc3ccccc3[nH]2)nc(-c2nc3ccccc3[nH]2)c1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,94.579888,0.038147
760,Cc1nccn1Cc1ccccc1,Cc1nccn1Cc1ccccc1,NCC(CN)CN,Cc1nccn1Cc1ccccc1,Cc1nccn1Cc1ccccc1,NCC(CN)CN,1,1,1,1,1,1,N,N,N,N,N,N,36.70632141,0.112410703
761,c1ccc(Cn2ccnc2)cc1,c1ccc(Cn2ccnc2)cc1,NCC(CN)CN,c1ccc(Cn2ccnc2)cc1,c1ccc(Cn2ccnc2)cc1,NCC(CN)CN,1,1,1,1,1,1,N,N,N,N,N,N,68.088658,0.024628
762,c1ccccc1CC(S)NNCc1c(OCCOc2c(CNNC(S)SCc3ccccc3)cccc2)cccc1,X,X,X,X,X,6,0,0,0,0,0,S,S,O,O,N,N,-45.184491,0.056773
763,O=c1[n]c2ncnc2c(n1),O,O,O,O,O,1,1,1,1,1,1,N,O,O,O,O,O,72.274143,0.147864
764,CC(NO)C(C)NO,CC(NO)C(C)NO,CCC(N)O,CC(N)c1ccccc1,X,X,2,2,1,1,0,0,N,N,N,N,N,C,14.71530643,0.18660754
765,Cc1cc(C)n(Cc2cccc(Cn3nc(C)cc3C)n2)n1,Cc1cc(C)n(Cc2cccc(Cn3nc(C)cc3C)n2)n1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,3.5103,0.320169
766,O,O,Oc1ccc(C(O)O)cc1,Oc1ccc(C(O)O)cc1,c1cnc2c(c1)ccc1cccnc12,X,1,1,1,1,2,0,O,O,O,O,N,N,123.990145,0.07211
767,CC(O)CC(C)O,CC(O)CC(C)O,ONO,O,X,X,2,2,1,1,0,0,O,O,O,O,O,N,82.678468,0.324955
